OID,SUMACCIDEN,CITY,CITYCODE,MUNITYPE,DISTRICT,MUNICIPAL,MUNICODE,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,AreaSQKM,YEARMONTH,Shape_Length,Shape_Area
-1,53,הודיה,726,מועצה אזורית,דרום,חוף אשקלון,5536,1,6,90,2,12,66,15,97,112,0,6,0,84,104,15.560959058992221,3.405959735455563,202405,10411.480278780913068,3405959.735455563291907
-1,11,זיקים,584,מועצה אזורית,דרום,חוף אשקלון,5536,0,0,16,1,1,14,0,16,21,1,2,0,13,20,5.692241806882965,1.932454799565785,202405,7499.652948272692811,1932454.799565784633160
-1,8,חלץ,820,מועצה אזורית,דרום,חוף אשקלון,5536,0,0,12,0,3,8,1,12,14,0,3,0,8,12,2.188574036323142,3.655348124955460,202405,7987.628459727614427,3655348.124955460429192
-1,87,יד מרדכי,358,מועצה אזורית,דרום,חוף אשקלון,5536,1,5,169,4,50,102,16,175,171,3,12,0,95,140,15.083904218903307,5.767737499351838,202405,17483.670616309453180,5767737.499351838603616
-1,2,כוכב מיכאל,824,מועצה אזורית,דרום,חוף אשקלון,5536,0,0,5,0,4,1,0,5,3,0,0,0,1,2,0.34351873,5.822098845048711,202405,11624.198939379259173,5822098.845048710703850
-1,11,כרמיה,768,מועצה אזורית,דרום,חוף אשקלון,5536,0,0,15,1,1,13,0,15,19,0,4,0,10,18,2.987312471055219,3.682239506774606,202405,9274.196341668030072,3682239.506774605717510
-1,95,מבקיעים,573,מועצה אזורית,דרום,חוף אשקלון,5536,0,4,167,2,35,116,16,171,195,1,11,1,119,148,25.588820928960029,3.712558709279340,202405,11768.092799369953354,3712558.709279339760542
-1,15,משען,791,מועצה אזורית,דרום,חוף אשקלון,5536,0,3,14,2,0,12,5,17,23,0,2,0,9,14,3.900609248645000,3.845553103072481,202405,8766.020942115559592,3845553.103072481229901
-1,22,ניצן,351,מועצה אזורית,דרום,חוף אשקלון,5536,0,1,28,2,7,20,0,29,43,0,0,1,33,36,21.886763149949132,1.005173759558463,202405,5081.836493192651687,1005173.759558463003486
-1,4,ניצן א' אתר זמני,1419,מועצה אזורית,דרום,חוף אשקלון,5536,0,0,4,0,1,3,0,4,6,0,0,0,5,5,8.595171521560600,0.465377566,202405,3757.997086484965621,465377.565760750789195
-1,214,ניצנים,359,מועצה אזורית,דרום,חוף אשקלון,5536,1,8,295,0,41,237,16,304,439,8,18,1,277,360,35.485364682636572,6.030655226849419,202405,19340.008166029965651,6030655.226849419064820
-1,1,ניר ישראל,699,מועצה אזורית,דרום,חוף אשקלון,5536,0,0,1,0,0,1,0,1,2,0,0,0,1,2,0.291829817,3.426654653311298,202405,8983.704342198867380,3426654.653311298694462
-1,112,נתיב העשרה,1242,מועצה אזורית,דרום,חוף אשקלון,5536,1,2,137,1,12,97,8,140,222,2,4,0,44,67,18.976160117993576,5.902142441019949,202405,13404.801497050202670,5902142.441019948571920
-1,278,שטח כללי,5536,מועצה אזורית,דרום,חוף אשקלון,5536,4,18,454,3,65,365,40,476,542,14,25,4,329,430,2.653205734945982,104.778908148131194,202405,171011.962166734214406,104778908.148131191730499
-1,5,תלמי יפה,744,מועצה אזורית,דרום,חוף אשקלון,5536,0,0,5,1,0,5,0,5,8,0,1,0,5,6,0.994758667,5.026344746083513,202405,10729.555490938273579,5026344.746083512902260
-1,62,בית אורן,317,מועצה אזורית,חיפה,חוף הכרמל,5515,1,5,76,0,4,74,4,82,97,7,7,2,57,83,4.630810137921511,13.388586047241407,202405,37206.481870061092195,13388586.047241406515241
-1,101,בית חנניה,800,מועצה אזורית,חיפה,חוף הכרמל,5515,1,15,199,3,40,170,4,215,206,6,2,0,134,170,27.357540108858977,3.691852396016189,202405,9660.598323514692311,3691852.396016188431531
-1,71,בת שלמה,33,מועצה אזורית,חיפה,חוף הכרמל,5515,0,3,115,3,19,90,8,118,109,10,7,0,55,85,5.098191214553862,13.926507855828461,202405,25539.333077858093020,13926507.855828462168574
-1,12,גבע כרמל,683,מועצה אזורית,חיפה,חוף הכרמל,5515,0,0,16,0,1,15,0,16,23,1,0,2,10,19,1.884147290909025,6.368928829449680,202405,12310.726345530432809,6368928.829449679702520
-1,25,דור,738,מועצה אזורית,חיפה,חוף הכרמל,5515,1,3,38,1,7,32,3,42,43,2,1,1,28,37,9.171975871649716,2.725694043447519,202405,10333.899898714547817,2725694.043447519186884
-1,16,הבונים,675,מועצה אזורית,חיפה,חוף הכרמל,5515,0,4,24,1,4,21,3,28,30,3,0,0,23,28,3.066224586101667,5.218143534731114,202405,11660.131615982894800,5218143.534731114283204
-1,25,החותרים,434,מועצה אזורית,חיפה,חוף הכרמל,5515,1,2,36,2,5,28,6,39,43,0,1,0,31,38,5.845712031638801,4.276638990202096,202405,11829.597161352503463,4276638.990202095359564
-1,2,כפר גלים,427,מועצה אזורית,חיפה,חוף הכרמל,5515,0,0,2,1,0,2,0,2,3,0,0,0,1,3,3.214763012986331,0.62212984,202405,3413.986502028316863,622129.840339961578138
-1,13,"כרם מהר""""ל",580,מועצה אזורית,חיפה,חוף הכרמל,5515,0,2,13,2,0,13,2,15,15,7,0,0,4,13,0.386209275,33.660506958467579,202405,36668.555226765951375,33660506.958467580378056
-1,1,מאיר שפיה,102,מועצה אזורית,חיפה,חוף הכרמל,5515,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0.288944678,3.460870109956962,202405,14066.889198319786374,3460870.109956961590797
-1,18,מגדים,689,מועצה אזורית,חיפה,חוף הכרמל,5515,1,4,22,1,2,20,5,27,31,0,2,0,11,15,5.898099907873552,3.051830298088246,202405,9077.159609172598721,3051830.298088246490806
-1,40,מעגן מיכאל,694,מועצה אזורית,חיפה,חוף הכרמל,5515,2,6,85,2,14,69,10,93,95,2,4,1,66,81,6.092888750822484,6.565030420849284,202405,14175.214339262240173,6565030.420849283225834
-1,76,מעין צבי,290,מועצה אזורית,חיפה,חוף הכרמל,5515,0,5,129,0,14,106,14,134,146,3,6,0,99,123,8.616083745377050,8.820712779257480,202405,25923.409207128603157,8820712.779257480055094
-1,12,נווה ים,312,מועצה אזורית,חיפה,חוף הכרמל,5515,0,0,17,1,2,13,2,17,19,1,0,0,13,17,2.806756894636822,4.275396997484789,202405,11693.138682242664800,4275396.997484788298607
-1,33,נחשולים,433,מועצה אזורית,חיפה,חוף הכרמל,5515,2,4,46,3,9,36,6,52,55,1,2,3,35,50,6.561313660312355,5.029480635807467,202405,17975.122355682709895,5029480.635807466693223
-1,67,ניר עציון,769,מועצה אזורית,חיפה,חוף הכרמל,5515,2,4,117,0,30,82,11,123,132,5,4,0,74,100,3.060294023540725,21.893321192217268,202405,41386.615968008612981,21893321.192217268049717
-1,11,עופר,810,מועצה אזורית,חיפה,חוף הכרמל,5515,0,0,13,0,0,12,1,13,12,3,0,0,1,6,1.450390922860457,7.584162191463408,202405,17558.615167996609671,7584162.191463408060372
-1,18,עין איילה,687,מועצה אזורית,חיפה,חוף הכרמל,5515,1,3,29,0,5,25,3,33,33,0,2,0,19,22,4.990541220769348,3.606823228929286,202405,12690.769676070709465,3606823.228929285425693
-1,3,עין הוד,74,מועצה אזורית,חיפה,חוף הכרמל,5515,0,0,7,0,3,2,2,7,5,0,0,0,1,1,4.438141188615178,0.675958667,202405,4598.164402793981026,675958.666591245098971
-1,1,עין חוד,1320,מועצה אזורית,חיפה,חוף הכרמל,5515,0,1,1,1,0,2,0,2,9,0,0,0,9,9,12.507218623074708,0.079953827,202405,1388.850903160776170,79953.827476485355874
-1,24,עין כרמל,426,מועצה אזורית,חיפה,חוף הכרמל,5515,0,2,39,0,3,36,2,41,47,4,4,0,25,36,3.994865011464468,6.007712383553581,202405,13932.158919183542821,6007712.383553580380976
-1,174,עתלית,53,מועצה אזורית,חיפה,חוף הכרמל,5515,4,10,288,13,46,228,25,302,314,10,13,2,185,251,18.057579115166345,9.635843148756274,202405,26961.183783670388948,9635843.148756274953485
-1,33,צרופה,612,מועצה אזורית,חיפה,חוף הכרמל,5515,1,2,64,2,13,49,5,67,65,3,4,1,46,61,8.951398731263849,3.686574689689946,202405,10924.932704441149326,3686574.689689946360886
-1,123,קיסריה,1167,מועצה אזורית,חיפה,חוף הכרמל,5515,1,4,150,8,20,121,12,155,229,6,5,10,137,177,24.102929351714906,5.103114157003851,202405,20275.089534840331908,5103114.157003851607442
-1,20,שדות ים,327,מועצה אזורית,חיפה,חוף הכרמל,5515,2,2,27,1,4,26,1,31,39,4,2,2,27,35,6.782927782170701,2.948579233376345,202405,14594.060280155019427,2948579.233376345597208
-1,77,שטח כללי,5515,מועצה אזורית,חיפה,חוף הכרמל,5515,1,8,121,3,11,111,7,130,155,2,8,1,109,132,4.136167813151379,18.616265944329058,202405,99920.554633717038087,18616265.944329056888819
-1,13,אודים,446,מועצה אזורית,מרכז,חוף השרון,5519,0,0,21,0,5,14,2,21,24,1,1,0,15,20,4.558109354643830,2.852059700313140,202405,14940.910011058438613,2852059.700313139706850
-1,1,ארסוף,1324,מועצה אזורית,מרכז,חוף השרון,5519,0,0,1,0,1,0,0,1,2,0,0,0,1,2,6.035965950224859,0.165673565,202405,2061.750125261145058,165673.565465150924865
-1,15,בית יהושע,288,מועצה אזורית,מרכז,חוף השרון,5519,0,1,18,2,2,16,0,19,26,4,0,0,11,21,6.110968103916775,2.454602895142894,202405,17063.539097982855310,2454602.895142894238234
-1,23,בני ציון,418,מועצה אזורית,מרכז,חוף השרון,5519,0,0,24,1,2,20,2,24,38,3,0,3,17,33,7.483318223483562,3.073502865055665,202405,11767.349515448910097,3073502.865055665373802
-1,21,בצרה,389,מועצה אזורית,מרכז,חוף השרון,5519,2,0,30,2,4,27,1,32,46,4,2,3,28,40,8.205034097686559,2.559404354690133,202405,10465.593228052668564,2559404.354690132662654
-1,10,גליל ים,346,מועצה אזורית,תל אביב,חוף השרון,5519,0,0,14,3,0,10,2,14,17,3,0,1,8,15,6.771422837211810,1.476794499532034,202405,8348.933142882717220,1476794.499532033922151
-1,0,געש,842,מועצה אזורית,מרכז,חוף השרון,5519,,,,,,,,,,,,,,,0,0.080158596,202405,1722.577933651919466,80158.595933729317039
-1,19,געש,842,מועצה אזורית,מרכז,חוף השרון,5519,0,0,25,1,3,20,1,25,39,2,2,0,26,37,5.980947335729025,3.176754272102960,202405,22782.210863310898276,3176754.272102960385382
-1,3,חרוצים,1024,מועצה אזורית,מרכז,חוף השרון,5519,0,0,3,0,2,1,0,3,4,1,0,0,1,4,13.984386747945125,0.214524959,202405,1900.182689955263186,214524.959447422443191
-1,28,יקום,417,מועצה אזורית,מרכז,חוף השרון,5519,0,1,38,0,3,31,2,39,53,2,4,0,26,40,8.162002406088531,3.430530721127098,202405,14359.119426267410745,3430530.721127097960562
-1,26,כפר נטר,316,מועצה אזורית,מרכז,חוף השרון,5519,0,0,27,1,3,20,1,27,51,4,0,1,27,38,11.290533262497330,2.302814171440571,202405,9186.227451012606252,2302814.171440571080893
-1,10,רשפון,247,מועצה אזורית,מרכז,חוף השרון,5519,0,0,14,0,4,9,1,14,15,3,0,0,7,11,3.334050670979311,2.999354535023518,202405,13321.111110390071190,2999354.535023517906666
-1,587,שטח כללי,5519,מועצה אזורית, ,חוף השרון,5519,10,50,736,9,56,648,73,796,1231,75,44,2,766,1007,32.158765607714912,18.253188171475657,202405,115270.994699484494049,18253188.171475656330585
-1,36,שפיים,232,מועצה אזורית,מרכז,חוף השרון,5519,1,1,42,1,4,36,4,44,69,5,1,0,44,57,8.980093439784577,4.008866972420233,202405,20647.783399517396902,4008866.972420233301818
-1,15,תל יצחק,287,מועצה אזורית,מרכז,חוף השרון,5519,0,1,21,1,4,15,2,22,30,0,0,0,18,22,5.044477058968155,2.973549056652513,202405,17959.418162814279640,2973549.056652512867004
-1,94,חורה,1303,מועצה מקומית,דרום,חורה,1303,6,11,114,31,40,81,5,131,153,2,6,2,81,119,10.757642375088375,8.737974058114920,202405,13701.902985503198579,8737974.058114919811487
-1,143,חורפיש,496,מועצה מקומית,צפון,חורפיש,0496,0,2,212,20,39,164,7,214,214,3,1,0,138,155,28.431798555650481,5.029579810791831,202405,12904.613022431638456,5029579.810791831463575
-1,10720,חיפה,4000,עירייה,חיפה,חיפה,4000,40,406,13831,1412,1620,10601,1820,14277,19369,826,519,178,11202,15531,146.990634292664595,72.929816594001664,202405,57052.639090641037910,72929816.594001665711403
-1,214,חצור הגלילית,2034,מועצה מקומית,צפון,חצור הגלילית,2034,0,9,312,21,59,228,27,321,402,10,10,4,252,326,39.216966937189774,5.456821797125316,202405,12153.915868965998015,5456821.797125315293670
-1,305,חריש,1247,מועצה מקומית,חיפה,חריש,1247,0,14,401,40,102,294,15,415,543,17,11,19,296,425,43.387498086001244,7.029674755512273,202405,24621.272964180123381,7029674.755512272939086
-1,1697,טבריה,6700,עירייה,צפון,טבריה,6700,5,60,2299,253,408,1692,213,2364,2945,187,67,30,1549,2293,104.781692690953051,16.195577265631638,202405,27386.456801558488223,16195577.265631638467312
-1,49,טובא - זנגרייה,962,מועצה מקומית,צפון,טובא - זנגרייה,0962,1,3,63,8,18,46,1,67,79,1,1,3,41,59,13.528642956932863,3.621944947175175,202405,15022.898755196592901,3621944.947175174951553
-1,160,טורעאן,498,מועצה מקומית,צפון,טורעאן,0498,3,9,262,21,70,189,10,274,283,2,7,10,160,225,13.429604322521348,11.913977222075053,202405,28222.006650848463323,11913977.222075052559376
-1,1332,טייבה,2730,עירייה,מרכז,טייבה,2730,14,59,1936,151,465,1404,90,2009,2458,39,66,49,1418,1949,70.442195750687219,18.909120958044600,202405,23581.135261316620017,18909120.958044599741697
-1,586,טירה,2720,עירייה,מרכז,טירה,2720,6,27,766,85,180,559,41,799,1043,32,25,27,593,835,49.444363968103239,11.851704683228022,202405,19138.533689151019644,11851704.683228021487594
-1,637,טירת כרמל,2100,עירייה,חיפה,טירת כרמל,2100,2,22,866,97,146,640,95,890,1183,38,37,14,704,919,94.918883334258965,6.710993404302812,202405,17662.738198168197414,6710993.404302812181413
-1,1062,טמרה,8900,עירייה,צפון,טמרה,8900,8,35,1918,73,446,1437,61,1961,1978,38,55,12,1247,1589,35.673352343387528,29.770120558822505,202405,41831.193451436090982,29770120.558822505176067
-1,153,יאנוח - ג'ת,1295,מועצה מקומית,צפון,יאנוח - ג'ת,1295,0,6,231,7,61,165,5,237,251,12,5,5,143,201,11.287542564553902,13.554766161455158,202405,24951.986225073149399,13554766.161455158144236
-1,112,יבנאל,46,מועצה מקומית,צפון,יבנאל,0046,2,4,146,6,20,118,11,152,199,7,6,1,113,156,3.588505285268698,31.210766348812481,202405,38083.921172918286175,31210766.348812479525805
-1,1162,יבנה,2660,עירייה,מרכז,יבנה,2660,3,46,1410,168,227,1042,126,1459,2109,117,67,54,1179,1649,70.998562676435284,16.366528507001348,202405,26138.849253458316525,16366528.507001347839832
-1,540,יהוד-מונוסון,9400,עירייה,מרכז,יהוד-מונוסון,9400,1,30,609,77,64,443,95,640,979,88,21,25,489,754,94.238141417449953,5.730163942940505,202405,14318.162608918859405,5730163.942940505221486
-1,0,אל עזי,1339,מועצה אזורית,דרום,יואב,5535,,,,,,,,,,,,,,,0,1.142996037198734,202405,13218.213842702803959,1142996.037198733771220
-1,58,בית גוברין,619,מועצה אזורית,דרום,יואב,5535,1,4,74,3,10,61,6,79,105,7,5,1,47,84,2.407882729736234,24.087551807954323,202405,27258.851782139197894,24087551.807954322546721
-1,9,בית ניר,16,מועצה אזורית,דרום,יואב,5535,0,2,16,0,4,14,0,18,13,0,0,0,10,10,0.586169254,15.353927114769073,202405,29085.382896468101535,15353927.114769073203206
-1,28,גלאון,393,מועצה אזורית,דרום,יואב,5535,1,8,52,0,10,51,0,61,57,1,10,0,36,56,1.311216121779463,21.354221882202722,202405,33601.428180181552307,21354221.882202722132206
-1,11,גת,340,מועצה אזורית,דרום,יואב,5535,0,0,13,0,4,9,0,13,20,1,0,2,9,16,1.377211163246381,7.987155705353600,202405,13627.052249976095482,7987155.705353599973023
-1,1,ורדון,1133,מועצה אזורית,דרום,יואב,5535,0,0,2,0,0,2,0,2,2,0,0,0,2,2,7.789952343551385,0.12837049,202405,1557.615427252181689,128370.490074668035959
-1,2,"כפר הרי""""ף",888,מועצה אזורית,דרום,יואב,5535,0,0,2,0,0,2,0,2,4,0,0,0,4,4,0.667172769,2.997724268286468,202405,9412.128355012619068,2997724.268286467529833
-1,31,כפר מנחם,274,מועצה אזורית,דרום,יואב,5535,2,4,57,0,7,54,2,63,66,4,2,0,39,48,4.328968411019889,7.161059415699574,202405,15716.744207309531703,7161059.415699574165046
-1,20,נגבה,315,מועצה אזורית,דרום,יואב,5535,0,0,27,0,2,22,3,27,29,0,1,0,18,23,2.659947407411204,7.518945654442475,202405,14296.932444562991805,7518945.654442475177348
-1,5,נחלה,2045,מועצה אזורית,דרום,יואב,5535,0,2,7,0,4,5,0,9,7,3,0,0,4,7,0.920742622,5.430399204583001,202405,11725.942726861470874,5430399.204583000391722
-1,12,סגולה,2046,מועצה אזורית,דרום,יואב,5535,0,1,13,0,0,12,1,14,18,2,0,1,12,15,2.868910485249857,4.182772540898886,202405,8133.429703751766283,4182772.540898886043578
-1,3,קדמה,392,מועצה אזורית,דרום,יואב,5535,0,0,5,0,1,4,0,5,5,0,0,0,1,3,0.390531726,7.681834279164641,202405,13271.127383343990005,7681834.279164641164243
-1,50,רבדים,564,מועצה אזורית,דרום,יואב,5535,1,6,73,1,12,57,8,80,100,1,7,1,56,80,7.080012151061992,7.062134772254602,202405,11560.335443516385567,7062134.772254602052271
-1,96,שדה יואב,293,מועצה אזורית,דרום,יואב,5535,0,8,164,2,16,139,13,172,185,3,5,0,118,138,16.131340296979484,5.951148400110035,202405,14050.066798103105612,5951148.400110035203397
-1,277,שטח כללי,5535,מועצה אזורית,דרום,יואב,5535,11,20,382,3,42,328,26,413,561,6,49,2,329,453,3.435567818876805,80.627137813440100,202405,115278.736022292141570,80627137.813440099358559
-1,16,יסוד המעלה,29,מועצה מקומית,צפון,יסוד המעלה,0029,0,1,26,1,3,15,8,27,26,0,2,0,15,20,1.368780525824499,11.689237023855403,202405,20310.250369804740330,11689237.023855403065681
